Year,EventName,Driver,Team,QualifyingTime (s),PointsIndex,FinishingPosition
2021,Monaco Grand Prix,STR,Aston Martin,71.6,0.05319148936170213,8
2021,Monaco Grand Prix,OCO,Alpine,71.486,0.10638297872340426,9
2021,Monaco Grand Prix,GIO,Alfa Romeo Racing,71.409,0.0,10
2021,Monaco Grand Prix,RAI,Alfa Romeo Racing,71.642,0.0,11
2021,Monaco Grand Prix,RIC,McLaren,71.598,0.2553191489361702,12
2021,Monaco Grand Prix,ALO,Alpine,72.205,0.05319148936170213,13
2021,Monaco Grand Prix,RUS,Williams,71.83,0.0,14
2021,Monaco Grand Prix,LAT,Williams,72.366,0.0,15
2021,Monaco Grand Prix,TSU,AlphaTauri,72.096,0.02127659574468085,16
2021,Monaco Grand Prix,MAZ,Haas F1 Team,72.958,0.0,17
2021,Monaco Grand Prix,MSC,Haas F1 Team,71.38247368421054,0.0,18
2021,Monaco Grand Prix,BOT,Mercedes,70.601,0.5,19
2021,Monaco Grand Prix,LEC,Ferrari,70.346,0.425531914893617,20
2021,Saudi Arabian Grand Prix,HAM,Mercedes,87.511,0.9912917271407837,1
2021,Saudi Arabian Grand Prix,VER,Red Bull Racing,87.653,1.0,2
2021,Saudi Arabian Grand Prix,BOT,Mercedes,87.622,0.5689404934687954,3
2021,Saudi Arabian Grand Prix,OCO,Alpine,88.574,0.1741654571843251,4
2021,Saudi Arabian Grand Prix,RIC,McLaren,88.216,0.3018867924528302,5
2021,Saudi Arabian Grand Prix,GAS,AlphaTauri,88.125,0.26705370101596515,6
2021,Saudi Arabian Grand Prix,LEC,Ferrari,88.054,0.4412191582002903,7
2021,Saudi Arabian Grand Prix,SAI,Ferrari,88.237,0.41944847605224966,8
2021,Saudi Arabian Grand Prix,GIO,Alfa Romeo Racing,88.616,0.002902757619738752,9
2021,Saudi Arabian Grand Prix,NOR,McLaren,88.18,0.444121915820029,10
2021,Saudi Arabian Grand Prix,STR,Aston Martin,89.368,0.09869375907111756,11
2021,Saudi Arabian Grand Prix,LAT,Williams,89.177,0.020319303338171262,12
2021,Saudi Arabian Grand Prix,ALO,Alpine,88.92,0.22351233671988388,13
2021,Saudi Arabian Grand Prix,TSU,AlphaTauri,88.222,0.05805515239477504,14
2021,Saudi Arabian Grand Prix,RAI,Alfa Romeo Racing,88.856,0.02902757619738752,15
2021,Saudi Arabian Grand Prix,VET,Aston Martin,89.198,0.12481857764876633,16
2021,Saudi Arabian Grand Prix,PER,Red Bull Racing,87.946,0.5515239477503628,17
2021,Saudi Arabian Grand Prix,MAZ,Haas F1 Team,90.473,0.0,18
2021,Saudi Arabian Grand Prix,RUS,Williams,88.926,0.04644412191582003,19
2021,Saudi Arabian Grand Prix,MSC,Haas F1 Team,89.464,0.0,20
